id_commande,date_commande,id_client,ville,categorie,nom_produit,prix_unitaire,quantite,remise,cout_livraison,methode_paiement,canal_marketing,cout_marketing,statut_commande,chiffre_affaires,marge_brute_estimee,indicateur_retour,profit_net_estime,mois,nombre_commandes_par_client,valeur_vie_client
CMD100697,2025-10-26,C0390,Kinshasa,Mode,Produit_Mode_49,56.18,3,0.27,2.4,Carte,Instagram Ads,13.41,Livrée,123.03419999999998,55.36538999999999,0,39.55538999999999,2025-10,17,5992.0563999999995
CMD100698,2025-10-15,C0324,Brazzaville,Maison,Produit_Maison_50,142.92,1,0.1,2.9,Carte,Google Ads,3.73,Livrée,128.628,45.01979999999999,0,38.389799999999994,2025-10,19,4326.8195
CMD100699,2025-10-24,C0301,Kinshasa,Mode,Produit_Mode_32,24.87,2,0.26,6.46,Mobile Money,Influenceur,6.06,Livrée,36.8076,16.56342,0,4.04342,2025-10,12,2673.7838
CMD100700,2025-07-02,C0024,Brazzaville,Maison,Produit_Maison_38,119.76,1,0.1,2.58,Paiement à la livraison,Instagram Ads,10.15,Livrée,107.784,37.7244,0,24.994400000000006,2025-07,13,6769.9103
CMD100702,2025-11-26,C0065,Cotonou,Maison,Produit_Maison_33,77.94,2,0.21,6.49,Virement,Instagram Ads,11.93,Livrée,123.1452,43.10082,0,24.680819999999997,2025-11,14,4274.9402
CMD100703,2025-10-07,C0311,Douala,Maison,Produit_Maison_26,73.9,2,0.05,6.64,Virement,Influenceur,6.76,Livrée,140.41,49.143499999999996,0,35.7435,2025-10,17,4469.4924
CMD100704,2025-09-26,C0927,Dakar,Électronique,Produit_Mode_27,375.34000000000003,3,0.13,6.74,Mobile Money,Instagram Ads,13.38,Livrée,979.6374,195.92748,0,175.80748,2025-09,2,1068.5738
CMD100705,2025-12-02,C1532,Dakar,Maison,Produit_Maison_46,119.76,3,0.09,6.48,Virement,Google Ads,3.5,Livrée,326.94480000000004,114.43068000000001,0,104.45068,2025-12,2,1378.347
CMD100706,2025-11-19,C0411,Lomé,Beauté,Produit_Beauté_44,22.17,1,0.14,3.79,Virement,Instagram Ads,7.37,Livrée,19.066200000000002,9.533100000000001,0,-1.6268999999999991,2025-11,3,105.1386
CMD100707,2025-09-27,C0271,Abidjan,Maison,Produit_Maison_33,119.4,1,0.15,2.44,Mobile Money,Instagram Ads,6.77,Livrée,101.49000000000001,35.5215,0,26.311500000000006,2025-09,16,3983.1011
CMD100708,2025-11-16,C0660,Dakar,Mode,Produit_Mode_36,40.15,2,0.05,3.67,Virement,Instagram Ads,13.1,Livrée,76.285,34.32825,0,17.558249999999994,2025-11,1,76.285
CMD100710,2025-07-04,C0012,Kinshasa,Maison,Produit_Maison_43,172.67,3,0.02,3.57,Carte,Email,0.89,Livrée,507.64979999999997,177.67743,0,173.21743,2025-07,19,5058.7638
CMD100711,2025-07-15,C0384,Kinshasa,Mode,Produit_Mode_44,36.6,3,0.1,7.18,Virement,Influenceur,17.45,Livrée,98.82000000000001,44.469,0,19.839000000000002,2025-07,18,6145.8629
CMD100712,2025-09-03,C0031,Douala,Mode,Produit_Mode_23,33.47,1,0.06,5.64,Carte,Instagram Ads,8.41,Livrée,31.461799999999997,14.15781,0,0.10781000000000063,2025-09,17,4571.499
CMD100713,2025-10-24,C0345,Cotonou,Électronique,Produit_Électronique_48,492.76,3,0.05,6.39,Mobile Money,Influenceur,13.3,Livrée,1404.366,280.8732,0,261.1832,2025-10,14,3226.0962
CMD100714,2025-12-13,C0121,Abidjan,Électronique,Produit_Électronique_45,554.87,3,0.1,5.63,Virement,Instagram Ads,11.81,Livrée,1498.1490000000001,299.62980000000005,0,282.18980000000005,2025-12,16,4838.2753
CMD100715,2025-12-18,C0195,Abidjan,Beauté,Produit_Beauté_36,31.92,1,0.23,2.45,Virement,Instagram Ads,13.55,Livrée,24.578400000000002,12.289200000000001,0,-3.710799999999999,2025-12,19,4920.4666
CMD100716,2025-07-14,C0128,Abidjan,Électronique,Produit_Électronique_15,411.09,2,0.09,7.82,Paiement à la livraison,Influenceur,10.59,Livrée,748.1838,149.63676,0,131.22676,2025-07,16,3836.0643999999998
CMD100717,2025-12-10,C1326,Cotonou,Mode,Produit_Mode_50,16.53,3,0.16,2.29,Mobile Money,Instagram Ads,8.92,Livrée,41.6556,18.74502,0,7.535020000000001,2025-12,2,57.9456
CMD100718,2025-08-19,C0090,Dakar,Mode,Produit_Mode_12,38.41,1,0.1,8.66,Carte,Email,1.2,Livrée,34.568999999999996,15.556049999999999,0,5.696049999999999,2025-08,13,2481.8504
CMD100719,2025-08-14,C0244,Kinshasa,Mode,Produit_Mode_18,58.58,1,0.22,5.28,Paiement à la livraison,Instagram Ads,12.9,Livrée,45.6924,20.56158,0,2.381579999999998,2025-08,14,3213.5221
CMD100720,2025-11-20,C0082,Kinshasa,Électronique,Produit_Électronique_1,222.95,2,0.1,4.63,Virement,Email,1.4,Livrée,401.31,80.262,0,74.232,2025-11,23,7351.238149999999
CMD100721,2025-09-23,C0079,Cotonou,Mode,Produit_Mode_39,55.34,1,0.15,6.4,Virement,Google Ads,3.27,Retournée,47.039,21.167550000000002,1,-9.67,2025-09,17,4576.7669
CMD100722,2025-07-14,C1280,Kinshasa,Maison,Produit_Maison_32,99.85,3,0.05,7.66,Virement,Influenceur,5.2,Livrée,284.57249999999993,99.60037499999997,0,86.74037499999997,2025-07,3,587.1509
CMD100723,2025-11-24,C0037,Cotonou,Mode,Produit_Mode_34,48.41,2,0.11,8.43,Virement,Email,1.37,Livrée,86.1698,38.77641,0,28.976409999999998,2025-11,16,3098.5544999999997
CMD100724,2025-08-26,C1066,Brazzaville,Électronique,Produit_Électronique_27,434.94,3,0.25,6.87,Mobile Money,Instagram Ads,11.69,Retournée,978.615,195.723,1,-18.560000000000002,2025-08,7,2345.8107
CMD100725,2025-11-17,C0047,Abidjan,Maison,Produit_Maison_43,119.76,1,0.1,9.52,Mobile Money,Instagram Ads,11.48,Livrée,107.784,37.7244,0,16.724400000000003,2025-11,16,4264.5471
CMD100726,2025-09-23,C0150,Cotonou,Électronique,Produit_Électronique_36,444.57,1,0.23,2.91,Paiement à la livraison,Instagram Ads,8.24,Livrée,342.3189,68.46378,0,57.31378,2025-09,16,4194.6975
CMD100727,2025-12-14,C0342,Brazzaville,Mode,Produit_Mode_42,47.43,3,0.14,3.13,Mobile Money,Email,1.85,Livrée,122.36939999999998,55.06623,0,50.08622999999999,2025-12,8,3080.7073
CMD100728,2025-12-05,C0499,Dakar,Beauté,Produit_Beauté_25,23.74,3,0.2,8.65,Virement,Instagram Ads,5.57,Livrée,56.976,28.488,0,14.268,2025-12,2,173.6046
CMD100729,2025-07-30,C0276,Kinshasa,Électronique,Produit_Électronique_34,375.34000000000003,3,0.03,7.51,Carte,Email,1.85,Livrée,1092.2394,218.44788,0,209.08788,2025-07,16,4738.713299999999
CMD100730,2025-10-04,C0260,Libreville,Mode,Produit_Mode_19,37.1,1,0.28,7.85,Carte,Instagram Ads,10.16,Livrée,26.712,12.0204,0,-5.989599999999999,2025-10,16,4818.3107
CMD100731,2025-12-14,C0263,Kinshasa,Maison,Produit_Maison_11,115.05,1,0.04,4.38,Carte,Google Ads,4.62,Livrée,110.448,38.6568,0,29.656799999999993,2025-12,14,1790.0685
CMD100732,2025-11-15,C0320,Kinshasa,Beauté,Produit_Beauté_44,29.55,3,0.08,2.84,Mobile Money,Instagram Ads,7.73,Livrée,81.558,40.779,0,30.209000000000007,2025-11,25,6863.0793
CMD100733,2025-10-17,C0421,Dakar,Beauté,Produit_Beauté_42,27.06,1,0.01,7.39,Paiement à la livraison,Influenceur,5.48,Livrée,26.789399999999997,13.394699999999998,0,0.5246999999999984,2025-10,2,138.1662
CMD100734,2025-07-19,C0314,Dakar,Électronique,Produit_Électronique_3,360.7,2,0.03,4.0,Virement,Email,0.91,Retournée,699.7579999999999,139.95159999999998,1,-4.909999999999997,2025-07,13,2738.64925
CMD100735,2025-07-23,C0091,Douala,Mode,Produit_Mode_17,56.66,1,0.15,4.83,Mobile Money,Instagram Ads,13.26,Livrée,48.160999999999994,21.672449999999998,0,3.5824499999999997,2025-07,14,3337.57325
CMD100736,2025-10-13,C0322,Kinshasa,Mode,Produit_Mode_2,40.15,2,0.12,9.54,Virement,Google Ads,3.26,Livrée,70.664,31.7988,0,18.998800000000003,2025-10,19,3199.4
CMD100737,2025-10-08,C1095,Kinshasa,Maison,Produit_Maison_49,110.56,1,0.23,3.41,Carte,Instagram Ads,5.31,Retournée,85.1312,29.79592,1,-8.719999999999999,2025-10,4,1141.4850000000001
CMD100738,2025-11-27,C0037,Dakar,Maison,Produit_Maison_19,102.71,2,0.1,5.17,Carte,Instagram Ads,8.28,Livrée,184.878,64.70729999999999,0,51.25729999999999,2025-11,16,3098.5544999999997
CMD100739,2025-12-23,C0044,Kinshasa,Maison,Produit_Maison_25,170.91,2,0.03,7.86,Paiement à la livraison,Email,1.36,Livrée,331.5654,116.04789,0,106.82789,2025-12,16,3414.8672
CMD100740,2025-10-10,C0063,Cotonou,Beauté,Produit_Beauté_9,29.99,3,0.09,9.14,Mobile Money,Email,1.04,Livrée,81.8727,40.93635,0,30.756349999999998,2025-10,10,3476.3127999999997
CMD100741,2025-10-09,C1739,Douala,Mode,Produit_Mode_20,18.62,3,0.06,9.81,Mobile Money,Google Ads,5.22,Livrée,52.508399999999995,23.62878,0,8.598779999999998,2025-10,3,841.6347
CMD100743,2025-11-19,C0289,Kinshasa,Électronique,Produit_Électronique_37,227.39,2,0.03,7.85,Carte,Email,1.5,Retournée,441.1366,88.22732,1,-9.349999999999994,2025-11,13,4448.1418
CMD100744,2025-11-30,C0280,Kinshasa,Électronique,Produit_Électronique_14,179.97,1,0.1,8.71,Virement,Google Ads,3.54,Livrée,161.973,32.394600000000004,0,20.144600000000004,2025-11,21,5386.5334
CMD100745,2025-09-27,C0330,Douala,Électronique,Produit_Électronique_15,431.26,2,0.05,7.53,Mobile Money,Email,0.7,Retournée,819.3939999999999,163.87879999999998,1,-8.22999999999999,2025-09,24,4848.0006
CMD100747,2025-11-18,C0281,Lomé,Beauté,Produit_Beauté_17,12.78,3,0.08,8.27,Carte,Influenceur,10.44,Livrée,35.2728,17.6364,0,-1.0736000000000008,2025-11,14,3892.0984
CMD100748,2025-07-26,C0297,Kinshasa,Maison,Produit_Maison_23,94.85,3,0.05,7.21,Virement,Instagram Ads,13.06,Livrée,270.32249999999993,94.61287499999997,0,74.34287499999998,2025-07,9,4121.0064999999995
CMD100749,2025-08-02,C0480,Kinshasa,Électronique,Produit_Électronique_13,85.82,3,0.03,2.05,Carte,Google Ads,3.2,Retournée,249.73619999999997,49.947239999999994,1,-5.25,2025-08,2,373.63469999999995
CMD100750,2025-09-20,C0168,Kinshasa,Électronique,Produit_Électronique_45,347.24,1,0.13,3.85,Virement,Instagram Ads,5.2,Livrée,302.0988,60.41976,0,51.36975999999999,2025-09,17,6451.1315
CMD100751,2025-11-27,C0290,Lomé,Mode,Produit_Mode_28,31.07,1,0.19,5.02,Virement,Instagram Ads,5.66,Livrée,25.166700000000002,11.325015,0,0.6450150000000008,2025-11,21,3863.6962
CMD100752,2025-08-13,C0126,Abidjan,Beauté,Produit_Beauté_18,18.2,3,0.0,4.51,Paiement à la livraison,Google Ads,5.53,Livrée,54.599999999999994,27.299999999999997,0,17.259999999999998,2025-08,14,5554.291700000001
CMD100753,2025-10-01,C0375,Dakar,Électronique,Produit_Électronique_30,342.04,2,0.02,9.8,Paiement à la livraison,Google Ads,3.84,Livrée,670.3984,134.07968000000002,0,120.43968000000002,2025-10,17,2534.541
CMD100754,2025-10-23,C0156,Abidjan,Beauté,Produit_Beauté_12,8.91,2,0.03,4.62,Carte,Email,0.65,Livrée,17.2854,8.6427,0,3.3726999999999996,2025-10,23,7029.902
CMD100755,2025-12-13,C1723,Dakar,Beauté,Produit_Beauté_35,27.45,2,0.22,9.37,Mobile Money,Instagram Ads,7.16,Livrée,42.822,21.411,0,4.881000000000002,2025-12,5,222.79520000000002
CMD100756,2025-08-20,C0320,Kinshasa,Maison,Produit_Maison_2,69.25,2,0.1,5.81,Carte,Instagram Ads,6.3,Livrée,124.65,43.6275,0,31.517499999999995,2025-08,25,6863.0793
CMD100757,2025-11-07,C1664,Kinshasa,Électronique,Produit_Maison_50,191.46,3,0.21,2.86,Paiement à la livraison,Instagram Ads,8.65,Livrée,453.7602,90.75204000000001,0,79.24204,2025-11,2,527.6847
CMD100758,2025-11-29,C0018,Kinshasa,Électronique,Produit_Électronique_42,603.08,3,0.09,7.78,Paiement à la livraison,Instagram Ads,11.09,Livrée,1646.4084000000003,329.28168000000005,0,310.4116800000001,2025-11,12,3180.6687
CMD100759,2025-08-08,C0114,Lomé,Beauté,Produit_Beauté_9,26.15,1,0.0,2.57,Virement,Email,1.27,Livrée,26.15,13.075,0,9.235,2025-08,21,8915.4355
CMD100760,2025-10-27,C0046,Lomé,Électronique,Produit_Électronique_43,444.61,2,0.26,2.32,Carte,Instagram Ads,12.88,Livrée,658.0228,131.60456,0,116.40456,2025-10,17,4329.9522
CMD100761,2025-08-31,C1651,Kinshasa,Électronique,Produit_Électronique_49,529.41,3,0.08,9.57,Mobile Money,Google Ads,6.2,Livrée,1461.1716000000001,292.23432,0,276.46432000000004,2025-08,4,2139.12
CMD100762,2025-11-09,C0081,Abidjan,Maison,Produit_Maison_48,98.77,1,0.01,5.72,Mobile Money,Email,0.69,Livrée,97.78229999999999,34.22380499999999,0,27.81380499999999,2025-11,17,5975.129199999999
CMD100763,2025-11-01,C0082,Dakar,Maison,Produit_Maison_15,77.87,2,0.19,6.86,Paiement à la livraison,Instagram Ads,8.98,Livrée,126.14940000000001,44.15229,0,28.31229,2025-11,23,7351.238149999999
CMD100764,2025-07-17,C0119,Kinshasa,Mode,Produit_Mode_34,47.81,1,0.24,6.22,Mobile Money,Email,1.02,Retournée,36.3356,16.351020000000002,1,-7.239999999999998,2025-07,22,5904.3007
CMD100765,2025-10-01,C0232,Cotonou,Maison,Produit_Maison_42,117.13,2,0.07,2.5,Carte,Google Ads,7.31,Livrée,217.8618,76.25162999999999,0,66.44162999999999,2025-10,20,4775.51385
CMD100766,2025-09-21,C0266,Dakar,Mode,Produit_Mode_48,52.17,2,0.1,3.37,Virement,Instagram Ads,7.27,Livrée,93.906,42.25770000000001,0,31.61770000000001,2025-09,19,10673.226999999999
CMD100767,2025-09-06,C0291,Cotonou,Beauté,Produit_Beauté_24,43.32,2,0.07,8.13,Paiement à la livraison,Email,0.94,Livrée,80.5752,40.2876,0,31.217599999999994,2025-09,14,2769.4303
CMD100768,2025-11-28,C1711,Dakar,Maison,Produit_Maison_25,45.47,1,0.1,5.64,Virement,Influenceur,12.61,Livrée,40.923,14.32305,0,-3.926949999999998,2025-11,2,561.2526
CMD100769,2025-08-27,C0180,Kinshasa,Électronique,Produit_Électronique_32,522.13,1,0.05,8.09,Virement,Instagram Ads,10.23,Livrée,496.02349999999996,99.2047,0,80.8847,2025-08,18,3236.8502
CMD100770,2025-11-01,C0013,Cotonou,Maison,Produit_Maison_29,83.24,1,0.19,4.47,Mobile Money,Instagram Ads,7.54,Livrée,67.4244,23.59854,0,11.588540000000002,2025-11,13,2969.3896
CMD100771,2025-08-12,C0263,Brazzaville,Électronique,Produit_Électronique_10,339.97,1,0.1,3.53,Mobile Money,Instagram Ads,5.46,Livrée,305.973,61.19460000000001,0,52.204600000000006,2025-08,14,1790.0685
CMD100772,2025-08-17,C0308,Kinshasa,Mode,Produit_Mode_43,31.99,3,0.1,8.87,Carte,Instagram Ads,9.16,Livrée,86.373,38.867850000000004,0,20.837850000000007,2025-08,20,3853.1412
CMD100774,2025-10-31,C0302,Kinshasa,Beauté,Produit_Beauté_2,31.81,1,0.1,9.71,Paiement à la livraison,Email,0.65,Livrée,28.628999999999998,14.314499999999999,0,3.954499999999998,2025-10,17,3134.6522
CMD100775,2025-09-01,C0293,Kinshasa,Électronique,Produit_Électronique_41,533.77,1,0.07,5.14,Mobile Money,Influenceur,6.49,Livrée,496.4060999999999,99.28121999999999,0,87.65122,2025-09,18,4970.131899999999
CMD100776,2025-11-09,C0293,Kinshasa,Mode,Produit_Mode_17,13.73,3,0.07,3.08,Mobile Money,Google Ads,3.91,Livrée,38.30669999999999,17.238014999999997,0,10.248014999999997,2025-11,18,4970.131899999999
CMD100777,2025-08-16,C0207,Libreville,Mode,Produit_Mode_47,28.48,3,0.13,6.43,Carte,Instagram Ads,9.27,Livrée,74.33279999999999,33.44976,0,17.74976,2025-08,21,7816.8784
CMD100778,2025-12-17,C1939,Libreville,Beauté,Produit_Beauté_39,35.01,2,0.2,7.7,Paiement à la livraison,Instagram Ads,14.16,Livrée,56.016,28.008,0,6.148,2025-12,1,56.016
CMD100779,2025-10-29,C0349,Kinshasa,Beauté,Produit_Beauté_39,33.66,1,0.09,3.25,Paiement à la livraison,Influenceur,10.79,Livrée,30.630599999999998,15.315299999999999,0,1.2752999999999997,2025-10,25,6865.0472
CMD100780,2025-08-06,C1680,Douala,Mode,Produit_Mode_11,39.31,1,0.21,6.33,Virement,Google Ads,5.79,Livrée,31.054900000000004,13.974705000000002,0,1.8547050000000018,2025-08,4,1955.8
CMD100781,2025-12-23,C0232,Kinshasa,Mode,Produit_Mode_15,34.1,1,0.27,5.18,Carte,Email,1.51,Livrée,24.893,11.20185,0,4.511850000000001,2025-12,20,4775.51385
CMD100782,2025-10-05,C0055,Lomé,Mode,Produit_Mode_10,19.27,3,0.14,4.85,Paiement à la livraison,Influenceur,13.01,Retournée,49.7166,22.37247,1,-17.86,2025-10,12,2362.6328
CMD100783,2025-12-03,C0243,Abidjan,Mode,Produit_Mode_35,16.59,1,0.27,9.35,Carte,Instagram Ads,11.56,Livrée,12.1107,5.449815,0,-15.460185,2025-12,14,3088.6982000000003
CMD100784,2025-11-06,C0190,Abidjan,Maison,Produit_Maison_39,119.76,2,0.1,7.27,Mobile Money,Instagram Ads,7.81,Livrée,215.568,75.4488,0,60.36880000000001,2025-11,14,2471.4991
CMD100785,2025-11-16,C1836,Kinshasa,Mode,Produit_Mode_34,17.4,2,0.27,8.1,Paiement à la livraison,Google Ads,5.35,Livrée,25.403999999999996,11.431799999999999,0,-2.0182,2025-11,4,1932.2922000000003
CMD100786,2025-10-16,C0022,Dakar,Mode,Produit_Mode_15,52.3,3,0.28,5.98,Paiement à la livraison,Instagram Ads,5.66,Livrée,112.96799999999998,50.83559999999999,0,39.1956,2025-10,23,6913.635
CMD100787,2025-11-01,C0780,Lomé,Maison,Produit_Maison_28,112.18,1,0.07,9.29,Carte,Email,1.46,Livrée,104.3274,36.51459,0,25.76459,2025-11,2,153.5129
CMD100788,2025-08-04,C0392,Kinshasa,Maison,Produit_Maison_19,168.08,2,0.03,9.16,Carte,Google Ads,5.34,Livrée,326.0752,114.12631999999999,0,99.62631999999999,2025-08,16,3871.2599
CMD100789,2025-12-01,C0836,Brazzaville,Beauté,Produit_Beauté_46,25.07,3,0.08,5.4,Carte,Google Ads,6.02,Livrée,69.1932,34.5966,0,23.176600000000004,2025-12,4,1071.3392
CMD100790,2025-07-02,C0060,Abidjan,Électronique,Produit_Électronique_42,117.95,1,0.06,6.0,Paiement à la livraison,Influenceur,19.37,Livrée,110.87299999999999,22.174599999999998,0,-3.195400000000003,2025-07,14,3135.68995
CMD100791,2025-08-22,C0646,Abidjan,Électronique,Produit_Électronique_10,600.74,3,0.29,9.45,Carte,Instagram Ads,9.85,Livrée,1279.5762,255.91524,0,236.61524000000003,2025-08,2,2130.0076
CMD100792,2025-10-18,C0519,Kinshasa,Électronique,Produit_Maison_37,139.24,2,0.09,4.6,Paiement à la livraison,Google Ads,4.07,Livrée,253.41680000000002,50.68336000000001,0,42.013360000000006,2025-10,1,253.41680000000002
CMD100793,2025-10-02,C1393,Dakar,Électronique,Produit_Électronique_27,375.34000000000003,3,0.05,6.68,Mobile Money,Instagram Ads,13.08,Livrée,1069.7189999999998,213.94379999999998,0,194.18379999999996,2025-10,4,2594.1395999999995
CMD100794,2025-11-19,C0988,Kinshasa,Mode,Produit_Mode_17,30.46,2,0.12,6.72,Paiement à la livraison,Google Ads,6.03,Livrée,53.6096,24.12432,0,11.37432,2025-11,2,115.91029999999999
CMD100795,2025-09-17,C0396,Kinshasa,Mode,Produit_Mode_48,31.52,1,0.13,6.03,Carte,Google Ads,5.52,Livrée,27.4224,12.34008,0,0.7900800000000006,2025-09,19,1583.6083
CMD100796,2025-08-28,C0358,Dakar,Électronique,Produit_Électronique_14,375.34000000000003,2,0.07,9.21,Carte,Google Ads,3.16,Livrée,698.1324,139.62648,0,127.25647999999998,2025-08,11,5723.9205
CMD100797,2025-11-08,C0173,Dakar,Maison,Produit_Maison_11,155.94,2,0.1,4.85,Carte,Instagram Ads,13.66,Livrée,280.692,98.2422,0,79.7322,2025-11,19,4716.34745
CMD100798,2025-10-08,C0010,Kinshasa,Électronique,Produit_Électronique_31,296.64,1,0.04,5.35,Mobile Money,Influenceur,13.59,Livrée,284.77439999999996,56.954879999999996,0,38.01487999999999,2025-10,17,2896.9272
CMD100799,2025-12-01,C0032,Kinshasa,Mode,Produit_Mode_6,52.68,3,0.2,7.98,Virement,Instagram Ads,12.61,Livrée,126.432,56.894400000000005,0,36.3044,2025-12,14,2810.6737000000003
CMD100800,2025-12-03,C0196,Lomé,Électronique,Produit_Électronique_40,346.96,3,0.13,6.19,Paiement à la livraison,Instagram Ads,7.1,Livrée,905.5655999999999,181.11311999999998,0,167.82312,2025-12,19,5367.5336
CMD100801,2025-12-15,C0364,Kinshasa,Maison,Produit_Maison_50,162.33,2,0.06,5.92,Carte,Instagram Ads,7.61,Livrée,305.1804,106.81314,0,93.28314,2025-12,19,8252.4673
CMD100802,2025-08-14,C0899,Douala,Électronique,Produit_Électronique_13,280.27,1,0.24,7.27,Virement,Instagram Ads,8.39,Annulée,0.0,0.0,0,-15.66,2025-08,2,94.2018
CMD100803,2025-07-09,C1045,Douala,Mode,Produit_Mode_44,59.06,1,0.1,7.02,Mobile Money,Instagram Ads,6.14,Livrée,53.154,23.919300000000003,0,10.759300000000003,2025-07,4,1029.0531
CMD100804,2025-07-10,C0335,Abidjan,Mode,Produit_Mode_6,40.0,2,0.17,7.49,Mobile Money,Instagram Ads,12.64,Retournée,66.39999999999999,29.879999999999995,1,-20.130000000000003,2025-07,11,2542.6812
CMD100805,2025-09-09,C0723,Abidjan,Beauté,Produit_Beauté_38,21.52,1,0.02,6.96,Paiement à la livraison,Email,1.41,Livrée,21.0896,10.5448,0,2.1748000000000003,2025-09,2,140.5236
CMD100806,2025-08-21,C0377,Kinshasa,Électronique,Produit_Électronique_36,306.33,3,0.21,5.33,Carte,Instagram Ads,8.01,Livrée,726.0021,145.20042,0,131.86042,2025-08,15,4027.2384
CMD100807,2025-09-11,C1145,Douala,Mode,Produit_Mode_15,40.15,1,0.07,4.47,Virement,Email,0.51,Livrée,37.339499999999994,16.802774999999997,0,11.822774999999998,2025-09,2,1129.5789
CMD100808,2025-12-03,C0931,Lomé,Mode,Produit_Mode_17,30.72,1,0.11,7.26,Carte,Influenceur,18.93,Livrée,27.340799999999998,12.30336,0,-13.88664,2025-12,4,2582.5901999999996
CMD100809,2025-08-14,C0054,Kinshasa,Mode,Produit_Mode_22,57.8,1,0.17,5.36,Virement,Email,1.88,Livrée,47.974,21.5883,0,14.348300000000002,2025-08,22,8078.2427
CMD100810,2025-07-30,C1959,Kinshasa,Mode,Produit_Mode_45,16.47,2,0.2,7.19,Virement,Influenceur,13.05,Livrée,26.352,11.8584,0,-8.381600000000002,2025-07,5,1180.5281
CMD100811,2025-10-22,C1153,Libreville,Mode,Produit_Mode_49,35.88,1,0.07,9.32,Mobile Money,Instagram Ads,14.17,Livrée,33.3684,15.015780000000001,0,-8.474219999999999,2025-10,2,97.56629999999998
CMD100812,2025-09-25,C0939,Lomé,Électronique,Produit_Électronique_31,411.41,2,0.07,3.4,Carte,Instagram Ads,9.29,Livrée,765.2225999999999,153.04452,0,140.35452,2025-09,3,921.4943999999999
CMD100813,2025-07-30,C0195,Abidjan,Beauté,Produit_Beauté_44,31.79,1,0.01,4.71,Mobile Money,Email,1.29,Livrée,31.472099999999998,15.736049999999999,0,9.736049999999999,2025-07,19,4920.4666
CMD100814,2025-12-27,C0161,Abidjan,Électronique,Produit_Électronique_34,529.34,1,0.06,3.73,Virement,Google Ads,6.88,Livrée,497.5796,99.51592000000001,0,88.90592000000001,2025-12,18,5501.6782
CMD100815,2025-11-15,C0134,Douala,Électronique,Produit_Électronique_5,410.95,1,0.06,7.22,Virement,Influenceur,17.43,Retournée,386.29299999999995,77.2586,1,-24.65,2025-11,21,6317.4749
CMD100816,2025-11-19,C0975,Dakar,Beauté,Produit_Beauté_37,21.74,3,0.11,2.7,Mobile Money,Instagram Ads,6.71,Livrée,58.0458,29.0229,0,19.6129,2025-11,3,188.7849
CMD100818,2025-08-21,C0123,Brazzaville,Beauté,Produit_Beauté_15,11.31,2,0.0,8.81,Mobile Money,Google Ads,4.61,Livrée,22.62,11.31,0,-2.1100000000000003,2025-08,17,4641.3945
